,Player Id,Name,Position,5Year,Completion Percentage,First Down Receptions,First Year,Fumbles,Games Played,HOF,Int Rate,Ints,Last Year,Longest Pass,Longest Reception,Longest Rushing Run,Pass Attempts Per Game,Passer Rating,Passes Attempted,Passes Completed,Passes Longer than 20 Yards,Passes Longer than 40 Yards,Passing Yards Per Attempt,Passing Yards Per Game,Passing Yards adj,Percentage of Rushing First Downs,Percentage of TDs per Attempts,Receiving TDs adj,Receiving Yards Per Game,Receiving Yards adj,Receptions,Receptions Longer than 20 Yards,Receptions Longer than 40 Yards,Rushing Attempts,Rushing Attempts Per Game,Rushing First Downs,Rushing More Than 20 Yards,Rushing More Than 40 Yards,Rushing TDs adj,Rushing Yards Per Game,Rushing Yards adj,SB Loss,SB Win,Sacked Yards Lost,Sacks,Seasons,TD Passes adj,Yards Per Carry,Yards Per Reception,Year,MVP,SB MVP,GWD,PGWD
2040,jarvisredwine/2523843,"Redwine, Jarvis",1,1980,0.0,0.0,1981,0.0,26.0,0,0.0,0.0,1983,0.0,4.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.207947889867915,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,76.77026203534322,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1982.0,0.0,0.0,0.0,0.0
2041,jasenisom/2504465,"Isom, Jasen",2,2000,0.0,0.0,2003,0.0,6.0,0,0.0,0.0,2004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1384674292825714,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2004.0,0.0,0.0,0.0,0.0
2042,jasonbaker/2504395,"Baker, Jason",0,2005,0.0,0.0,2001,0.0,167.0,0,0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2005.0,0.0,0.0,0.0,0.0
2043,jasoncampbell/2506364,"Campbell, Jason",0,2010,0.6032565528196981,0.0,2006,14.0,90.0,0,0.023828435266084195,60.0,2014,565.0,0.0,164.0,0.0,81.69512840879004,2518.0,1519.0,190.0,37.0,6.6604447974583,0.0,16771.0,0.3416666666666667,0.034551231135822084,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,82.0,10.0,0.0,7.836734693877748,0.0,1320.7359484523136,0.0,0.0,1089.0,170.0,9.0,87.0,5.016666666666667,0.0,2010.0,0.0,0.0,10.0,0.0
2044,jasondavis/2506846,"Davis, Jason",2,2005,0.0,1.0,2008,0.0,6.0,0,0.0,0.0,2008,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.215056252604718,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2008.0,0.0,0.0,0.0,0.0
2045,jasonelam/2500527,"Elam, Jason",1,2000,0.0,0.0,1993,0.0,263.0,0,0.0,0.0,2009,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0038022813688212928,1.0,0.0,0.0,0.0,0.0076045627376425855,2.0675337463586474,0.0,2.0,0.0,0.0,17.0,0.0,0.0,0.0,2001.0,0.0,0.0,0.0,0.0
2046,jasonfranci/2514323,"Franci, Jason",2,1965,0.0,0.0,1966,0.0,10.0,0,0.0,0.0,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.981535879143857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1966.0,0.0,0.0,0.0,0.0
2047,jasongarrett/2500770,"Garrett, Jason",0,1995,0.5612244897959183,0.0,1993,4.0,40.0,0,0.017006802721088437,5.0,2001,269.0,0.0,12.0,0.0,83.17743764172336,294.0,165.0,32.0,7.0,6.945578231292517,0.0,2507.7784572119363,0.0,0.03741496598639456,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,2.0,0.0,0.0,0.0,0.0,11.599882810865296,1.0,3.0,110.0,20.0,9.0,14.196581196581604,0.0,0.0,1997.0,0.0,0.0,0.0,0.0
2048,jasonjohnson/2517667,"Johnson, Jason",2,1985,0.0,0.0,1988,0.0,22.0,0,0.0,0.0,1989,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22722438851441,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3900524734269672,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1988.0,0.0,0.0,0.0,0.0
2049,jasonmcaddley/2504989,"McAddley, Jason",2,2000,0.0,26.0,2002,0.0,34.0,0,0.0,0.0,2005,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0837696335078775,0.0,658.0341741253262,38.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2004.0,0.0,0.0,0.0,0.0
2050,jasonphillips/2502473,"Phillips, Jason",2,1990,0.0,5.0,1989,0.0,58.0,0,0.0,0.0,1993,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.213903743315445,0.0,668.5944657880427,49.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1991.0,0.0,0.0,0.0,0.0
2051,jasonrader/2505812,"Rader, Jason",2,2005,0.0,0.0,2006,1.0,11.0,0,0.0,0.0,2008,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.63262188064356,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2007.0,0.0,0.0,0.0,0.0
2052,jasonwitten/2505629,"Witten, Jason",2,2010,0.0,606.0,2003,7.0,223.0,0,0.0,0.0,2016,42.0,589.0,0.0,0.004484304932735426,0.0,1.0,1.0,1.0,1.0,0.0,0.18834080717488788,42.0,0.0,0.0,63.0,53.309417040358746,11888.0,1089.0,135.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,10.91643709825528,2010.0,0.0,0.0,0.0,0.0
2053,javarrisjames/497182,"James, Javarris",1,2010,0.0,3.0,2010,1.0,10.0,0,0.0,0.0,2010,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,9.0,0.0,0.0,46.0,0.0,9.0,0.0,0.0,7.836734693877748,0.0,122.85915799556406,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2010.0,0.0,0.0,0.0,0.0
2054,javierarenas/494249,"Arenas, Javier",1,2010,0.0,0.0,2010,0.0,69.0,0,0.0,0.0,2014,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,1.3061224489796246,0.0,18.648265052898118,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2012.0,0.0,0.0,0.0,0.0
2055,javonringer/79635,"Ringer, Javon",1,2010,0.0,15.0,2009,1.0,37.0,0,0.0,0.0,2012,0.0,33.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,38.0,0.0,0.0,120.0,0.0,19.0,3.0,1.0,3.918367346938874,0.0,533.1209891593227,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2010.0,0.0,0.0,0.0,0.0
2056,javonwalker/2505023,"Walker, Javon",2,2005,0.0,181.0,2002,4.0,83.0,0,0.0,0.0,2009,0.0,320.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.686486486487595,0.0,4417.132552433128,267.0,59.0,15.0,14.0,0.0,5.0,2.0,1.0,1.0,0.0,132.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,15.02247191011236,2006.0,0.0,0.0,0.0,0.0
2057,javoriusallen/2552631,"Allen, Javorius",1,2015,0.0,18.0,2015,2.0,24.0,0,0.0,0.0,2016,0.0,49.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.262295081967261,0.0,407.5068901303637,48.0,1.0,1.0,146.0,0.0,28.0,2.0,1.0,1.4463276836158383,0.0,736.7094226870079,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2016.0,0.0,0.0,0.0,0.0
2058,jayajayi/2552582,"Ajayi, Jay",1,2015,0.0,13.0,2015,4.0,24.0,0,0.0,0.0,2016,0.0,35.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2168284789644013,0.0,0.0,0.0,266.8727188082001,34.0,1.0,0.0,309.0,0.0,67.0,13.0,4.0,13.016949152542544,0.0,1961.4216198911395,0.0,0.0,0.0,0.0,2.0,0.0,4.7216828478964405,0.0,2016.0,0.0,0.0,0.0,0.0
2059,jayarnold/2508660,"Arnold, Jay",2,1935,0.0,0.0,1937,0.0,50.0,0,0.0,0.0,1941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.180327868852366,0.0,2166.4883166428344,35.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,127.80795092603576,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1939.0,0.0,0.0,0.0,0.0
2060,jaycarroll/2511154,"Carroll, Jay",2,1980,0.0,0.0,1984,0.0,32.0,0,0.0,0.0,1985,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.301886792452875,0.0,75.51524440308476,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1984.0,0.0,0.0,0.0,0.0
2061,jaycutler/2495824,"Cutler, Jay",0,2010,0.6194611445112447,0.0,2006,32.0,139.0,0,0.03250946337118682,146.0,2016,790.0,0.0,230.0,0.0,85.72005121353818,4491.0,2782.0,412.0,67.0,7.2293475840570025,0.0,32467.0,0.3133514986376022,0.046314851926074374,0.0,0.0,0.0,0.0,0.0,0.0,367.0,0.0,115.0,12.0,0.0,11.755102040816622,0.0,1809.9786668989348,0.0,0.0,1881.0,302.0,11.0,208.0,4.4959128065395095,0.0,2011.0,0.0,0.0,28.0,0.0
2062,jayfeely/2504343,"Feely, Jay",1,2005,0.0,0.0,2001,1.0,211.0,0,0.0,0.0,2014,0.0,-4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018957345971563982,-4.40501875086824,2.0,0.0,0.0,2.0,0.009478672985781991,1.0,0.0,0.0,1.0,0.023696682464454975,5.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2008.0,0.0,0.0,0.0,0.0
2063,jayfiedler/2500619,"Fiedler, Jay",0,2000,0.5870704717530577,0.0,1998,10.0,76.0,0,0.0384391380314502,66.0,2005,391.0,0.0,122.0,0.0,77.12701417200543,1717.0,1008.0,157.0,23.0,6.898078043098428,0.0,14222.380931065203,0.3607305936073059,0.0401863715783343,0.0,0.0,0.0,0.0,0.0,0.0,219.0,0.0,79.0,5.0,0.0,13.037037037037289,0.0,882.8369096951425,0.0,0.0,734.0,114.0,8.0,88.4840764331211,3.8995433789954337,0.0,2002.0,0.0,0.0,10.0,1.0
2064,jaymacdowell/2519898,"MacDowell, Jay",2,1945,0.0,0.0,1946,0.0,62.0,0,0.0,0.0,1951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.417253992327474,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1948.0,0.0,0.0,0.0,0.0
2065,jaymarjohnson/2653,"Johnson, Jaymar",2,2010,0.0,0.0,2009,0.0,7.0,0,0.0,0.0,2011,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2010.0,0.0,0.0,0.0,0.0
2066,jaynovacek/2502312,"Novacek, Jay",2,1990,0.0,172.0,1985,4.0,158.0,0,0.0,0.0,1995,0.0,317.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.20855614973168,0.0,5355.69615328484,422.0,20.0,1.0,2.0,0.0,1.0,0.0,0.0,1.3913043478260523,0.0,14.562758886427515,0.0,2.0,0.0,0.0,11.0,0.0,0.0,10.971563981042655,1990.0,0.0,0.0,0.0,0.0
2067,jayprosch/2543695,"Prosch, Jay",1,2015,0.0,2.0,2014,0.0,47.0,0,0.0,0.0,2016,0.0,30.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22067039106226,2.0,1.0,0.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,56.463130935865564,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2015.0,0.0,0.0,0.0,0.0
2068,jayrepko/2523979,"Repko, Jay",2,1985,0.0,0.0,1987,0.0,3.0,0,0.0,0.0,1987,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.40872031194381,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1987.0,0.0,0.0,0.0,0.0
2069,jayriemersma/2502665,"Riemersma, Jay",2,2000,0.0,137.0,1997,2.0,112.0,0,0.0,0.0,2004,0.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.926701570681182,0.0,2873.49179150921,221.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,11.42081447963801,2000.0,0.0,0.0,0.0,0.0
2070,jaysaldi/2524804,"Saldi, Jay",2,1980,0.0,0.0,1976,0.0,112.0,0,0.0,0.0,1984,0.0,162.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.113207547170125,0.0,1188.7141058623517,84.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.74092452337397,2.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,1980.0,0.0,0.0,0.0,0.0
2071,jayschroeder/2502859,"Schroeder, Jay",0,1990,0.5078347578347578,0.0,1985,5.0,118.0,0,0.038461538461538464,108.0,1994,661.0,0.0,183.0,0.0,71.68061490978158,2808.0,1426.0,78.0,15.0,7.14494301994302,0.0,26013.56991938735,0.10743801652892562,0.0405982905982906,0.0,0.0,0.0,0.0,0.0,0.0,242.0,0.0,26.0,1.0,0.0,6.956521739130261,0.0,923.5216260476116,0.0,0.0,1600.0,208.0,10.0,172.57142857142833,3.144628099173554,0.0,1990.0,0.0,0.0,18.0,1.0
2072,jaytant/2504128,"Tant, Jay",2,2000,0.0,1.0,2000,0.0,5.0,0,0.0,0.0,2000,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5538697171302855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0
2073,jaywalker/2528101,"Walker, Jay",0,1995,0.0,0.0,1996,0.0,1.0,0,0.0,0.0,1996,19.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,38.07107354239472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1996.0,0.0,0.0,0.0,0.0
2074,jazzjackson/2517238,"Jackson, Jazz",2,1975,0.0,0.0,1974,0.0,33.0,0,0.0,0.0,1976,0.0,20.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4178082191780927,0.0,149.3742460983634,9.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,111.49214685144752,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1975.0,0.0,0.0,0.0,0.0
2075,jedweaver/2503576,"Weaver, Jed",2,2000,0.0,54.0,1999,3.0,90.0,0,0.0,0.0,2004,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.502617801047265,0.0,1240.9294979180029,88.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,2002.0,0.0,0.0,0.0,0.0
2076,jeffalexander/2499389,"Alexander, Jeff",1,1990,0.0,0.0,1989,0.0,21.0,0,0.0,0.0,1992,0.0,28.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.16597772698198,8.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,2.7826086956521046,0.0,177.18023311820144,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1990.0,0.0,0.0,0.0,0.0
2077,jeffbarrett/2509078,"Barrett, Jeff",2,1935,0.0,0.0,1936,0.0,34.0,0,0.0,0.0,1938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.360655737704732,0.0,3531.413765697046,47.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,32.69505721363706,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1937.0,0.0,0.0,0.0,0.0
2078,jeffcampbell/2499975,"Campbell, Jeff",2,1990,0.0,7.0,1990,1.0,68.0,0,0.0,0.0,1994,0.0,191.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.42780748663089,0.0,598.0334581529725,37.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2813794432137575,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1992.0,0.0,0.0,0.0,0.0
2079,jeffcarlson/2499990,"Carlson, Jeff",0,1990,0.0,0.0,1990,2.0,7.0,0,0.0,9.0,1992,76.0,0.0,18.0,0.0,0.0,114.0,49.0,12.0,1.0,0.0,0.0,824.6339265678291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,69.1731047105307,0.0,0.0,94.0,14.0,3.0,3.0275689223057602,0.0,0.0,1991.0,0.0,0.0,0.0,0.0
2080,jeffchadwick/2500041,"Chadwick, Jeff",2,1985,0.0,37.0,1983,1.0,126.0,0,0.0,0.0,1992,0.0,426.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.048387096773098,0.0,5479.440623892008,292.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,1.3473684210525918,0.0,3.3900524734269672,0.0,0.0,0.0,0.0,11.0,0.0,0.0,15.57876712328767,1988.0,0.0,0.0,0.0,0.0
2081,jeffchristensen/2511457,"Christensen, Jeff",0,1985,0.0,0.0,1983,0.0,4.0,0,0.0,3.0,1987,34.0,0.0,13.0,0.0,0.0,58.0,24.0,0.0,0.0,0.0,0.0,368.56596946866256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,44.070682154550575,0.0,0.0,37.0,5.0,2.0,1.4245283018867698,0.0,0.0,1985.0,0.0,0.0,0.0,0.0
2082,jeffcumberland/2507883,"Cumberland, Jeff",2,2010,0.0,49.0,2010,0.0,65.0,0,0.0,0.0,2015,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1119.0,86.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2012.0,0.0,0.0,0.0,0.0
2083,jeffdemps/2532831,"Demps, Jeff",2,2010,0.0,1.0,2013,0.0,2.0,0,0.0,0.0,2013,0.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15.357394749445508,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2013.0,0.0,0.0,0.0,0.0
2084,jefffeagles/2500608,"Feagles, Jeff",0,1995,0.0,0.0,1988,5.0,352.0,0,0.0,0.0,2009,0.0,0.0,20.0,0.022727272727272728,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.05397727272727273,2.0,0.0,0.0,0.0,-0.03125,-11.599882810865296,0.0,1.0,0.0,0.0,22.0,0.0,0.0,0.0,1998.0,0.0,0.0,0.0,0.0
2085,jefffrancis/2500696,"Francis, Jeff",0,1990,0.0,0.0,1990,0.0,1.0,0,0.0,0.0,1990,17.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,33.71144982824459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1990.0,0.0,0.0,0.0,0.0
2086,jeffgarcia/2500758,"Garcia, Jeff",0,2000,0.6158868335146899,0.0,1999,29.0,125.0,0,0.022578890097932534,83.0,2009,696.0,6.0,213.0,0.0,87.54420565832427,3676.0,2264.0,300.0,66.0,6.946953210010881,0.0,30665.057568103013,0.34615384615384615,0.04379760609357998,0.0,0.0,6.830804575695428,1.0,0.0,0.0,468.0,0.0,162.0,10.0,0.0,30.814814814815406,0.0,2212.2611086037527,0.0,0.0,947.0,181.0,11.0,206.46284501061592,4.572649572649572,0.0,2004.0,0.0,0.0,19.0,2.0
2087,jeffgeorge/2500788,"George, Jeff",0,1995,0.579279052180489,0.0,1990,24.0,131.0,0,0.028485001260398286,113.0,2001,765.0,0.0,120.0,0.0,80.41918746323839,3967.0,2298.0,334.0,52.0,6.957902697252332,0.0,33897.99264248965,0.0,0.038820267204436605,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,18.0,0.0,0.0,2.3594470046082514,0.0,323.7421839032405,0.0,0.0,2691.0,358.0,12.0,198.75213675214246,0.0,0.0,1996.0,0.0,0.0,17.0,0.0
2088,jeffgossett/2500849,"Gossett, Jeff",0,1985,0.0,0.0,1981,2.0,212.0,0,0.0,1.0,1996,64.0,0.0,-4.0,0.02358490566037736,0.0,5.0,2.0,1.0,0.0,0.0,0.3018867924528302,79.4216230504862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.02358490566037736,1.0,0.0,0.0,0.0,0.02830188679245283,6.7801049468539345,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1989.0,0.0,0.0,0.0,0.0
2089,jeffheath/2541832,"Heath, Jeff",1,2010,0.0,0.0,2013,0.0,62.0,0,0.0,0.0,2016,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.1939135356350725,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2014.0,0.0,0.0,0.0,0.0
2090,jeffheuerman/2552399,"Heuerman, Jeff",2,2015,0.0,7.0,2016,0.0,12.0,0,0.0,0.0,2016,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.1371508379926,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2016.0,0.0,0.0,0.0,0.0
2091,jeffjaeger/2501353,"Jaeger, Jeff",0,1990,0.0,0.0,1987,0.0,165.0,0,0.0,0.0,1999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1993.0,0.0,0.0,0.0,0.0
2092,jeffjanis/2543750,"Janis, Jeff",2,2015,0.0,8.0,2014,0.0,35.0,0,0.0,0.0,2016,0.0,80.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1311475409836305,0.0,208.18286778399013,15.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,1.4463276836158383,0.0,51.08568989435456,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2015.0,0.0,0.0,0.0,0.0
2093,jeffkemp/2501589,"Kemp, Jeff",0,1985,0.5229257641921398,0.0,1981,0.0,96.0,0,0.043668122270742356,40.0,1991,387.0,0.0,114.0,0.0,69.99636098981078,916.0,479.0,15.0,4.0,6.801310043668122,0.0,7731.198618820767,0.0,0.0425764192139738,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,11.0,0.0,0.0,1.3473684210525918,0.0,506.24783603176047,0.0,0.0,469.0,68.0,11.0,55.55660377358402,0.0,0.0,1987.0,0.0,0.0,5.0,0.0
2094,jeffking/2495877,"King, Jeff",2,2005,0.0,73.0,2006,3.0,108.0,0,0.0,0.0,2012,0.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.427027027027457,0.0,1456.9599518496702,156.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2009.0,0.0,0.0,0.0,0.0
2095,jeffkinney/2518529,"Kinney, Jeff",1,1970,0.0,0.0,1972,0.0,62.0,0,0.0,0.0,1976,0.0,33.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3184713375796413,0.0,794.3963808130118,68.0,0.0,0.0,353.0,0.0,0.0,0.0,0.0,8.767123287671046,0.0,2053.7177291468047,0.0,0.0,0.0,0.0,6.0,0.0,3.640226628895184,0.0,1974.0,0.0,0.0,0.0,0.0
